latitude,longitude,geometry,use_license_url,guid,scientific_name,mongolian_name,country,country_mong,state_prov,aimags,family,Date,MongDate,NumDate,nk,Ecto_detected,Endo_detected,ParaEcto,ParaEctoMong,total_ecto,total_ectoMong,ParaEndo,ParaEndoMong,total_endo,total_endoMong
46.67569,91.40286,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:249885,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Bayan-Olgiy,Баян-Улгий,Cricetidae,14-Aug-11,14-Наймдугаар сар-11,2011,194461,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.73691,92.42488,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:264986,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,28-Jun-12,28-Зургаадугаар сар-12,2012,223751,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.7352,92.46457,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:264990,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,28-Jun-12,28-Зургаадугаар сар-12,2012,223755,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.7352,92.46457,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:264992,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,28-Jun-12,28-Зургаадугаар сар-12,2012,223757,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.73691,92.42488,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:264993,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,28-Jun-12,28-Зургаадугаар сар-12,2012,223758,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.73691,92.42488,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:265004,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,29-Jun-12,29-Зургаадугаар сар-12,2012,223769,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.73691,92.42488,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:265005,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,29-Jun-12,29-Зургаадугаар сар-12,2012,223770,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.73691,92.42488,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:265006,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,29-Jun-12,29-Зургаадугаар сар-12,2012,223771,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.73691,92.42488,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:265007,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,29-Jun-12,29-Зургаадугаар сар-12,2012,223772,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.7375,92.46233,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:265253,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,29-Jun-12,29-Зургаадугаар сар-12,2012,223775,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.73286,92.47807,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:265261,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,29-Jun-12,29-Зургаадугаар сар-12,2012,223784,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.73286,92.47807,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:265262,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,29-Jun-12,29-Зургаадугаар сар-12,2012,223785,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.7375,92.46233,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:265395,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,1-Jul-12,01-Долоодугаар сар-12,2012,223856,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.73691,92.42488,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:265396,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,1-Jul-12,01-Долоодугаар сар-12,2012,223857,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.73691,92.42488,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:265400,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,1-Jul-12,01-Долоодугаар сар-12,2012,223861,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.7352,92.46457,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:265416,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,2-Jul-12,02-Долоодугаар сар-12,2012,223878,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.73119,92.4403,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:265423,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,3-Jul-12,03-Долоодугаар сар-12,2012,223885,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.73119,92.4403,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:265424,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,3-Jul-12,03-Долоодугаар сар-12,2012,223886,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.73402,92.43689,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:265429,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,3-Jul-12,03-Долоодугаар сар-12,2012,223891,,,None,Байхгүй,0,0,None,Байхгүй,0,0
46.40472,93.44452,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:265441,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,5-Jul-12,05-Долоодугаар сар-12,2012,223903,,,None,Байхгүй,0,0,None,Байхгүй,0,0
46.40472,93.44452,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:265442,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,5-Jul-12,05-Долоодугаар сар-12,2012,223904,,,None,Байхгүй,0,0,None,Байхгүй,0,0
46.40472,93.44452,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:265443,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,5-Jul-12,05-Долоодугаар сар-12,2012,223905,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.26592,90.95489,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:267653,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,13-Jul-12,13-Долоодугаар сар-12,2012,224045,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.2626,90.95046,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:267672,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,13-Jul-12,13-Долоодугаар сар-12,2012,224064,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.25743,90.95466,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:267699,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,15-Jul-12,15-Долоодугаар сар-12,2012,224092,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.22234,90.91972,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:267722,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,15-Jul-12,15-Долоодугаар сар-12,2012,224115,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.2618,90.95414,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:267739,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,16-Jul-12,16-Долоодугаар сар-12,2012,224132,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.2618,90.95414,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:267741,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,16-Jul-12,16-Долоодугаар сар-12,2012,224134,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.2518,90.95414,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:267790,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,17-Jul-12,17-Долоодугаар сар-12,2012,224182,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.2618,90.95414,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:267792,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,17-Jul-12,17-Долоодугаар сар-12,2012,224184,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.2618,90.95414,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:267793,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,17-Jul-12,17-Долоодугаар сар-12,2012,224185,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.28519,90.9715,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:267794,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,17-Jul-12,17-Долоодугаар сар-12,2012,224186,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.26081,90.95267,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:267795,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,17-Jul-12,17-Долоодугаар сар-12,2012,224187,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.2618,90.95414,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:267796,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Hovd,Ховд,Cricetidae,17-Jul-12,17-Долоодугаар сар-12,2012,224188,,,None,Байхгүй,0,0,None,Байхгүй,0,0
49.07467104,92.10125,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:289529,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Uvs,Увс,Cricetidae,25-Jul-15,25-Долоодугаар сар-15,2015,270061,ectoparasite,,Yes,Тиймээ,Unknown,Тодорхойгүй,None,Байхгүй,0,0
49.07510304,92.10248197,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:289532,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Uvs,Увс,Cricetidae,25-Jul-15,25-Долоодугаар сар-15,2015,270065,ectoparasite,,Yes,Тиймээ,Unknown,Тодорхойгүй,None,Байхгүй,0,0
49.07223903,92.10056202,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:289570,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Uvs,Увс,Cricetidae,25-Jul-15,25-Долоодугаар сар-15,2015,270076,ectoparasite,,Yes,Тиймээ,Unknown,Тодорхойгүй,None,Байхгүй,0,0
49.07211397,92.10228701,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:289579,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Uvs,Увс,Cricetidae,25-Jul-15,25-Долоодугаар сар-15,2015,270083,ectoparasite,,Yes,Тиймээ,Unknown,Тодорхойгүй,None,Байхгүй,0,0
49.07250901,92.10280996,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:289581,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Uvs,Увс,Cricetidae,25-Jul-15,25-Долоодугаар сар-15,2015,270084,ectoparasite,,Yes,Тиймээ,Unknown,Тодорхойгүй,None,Байхгүй,0,0
49.07544,92.10625,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:289547,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Uvs,Увс,Cricetidae,25-Jul-15,25-Долоодугаар сар-15,2015,270067,ectoparasite, endoparasite,Yes,Тиймээ,Unknown,Тодорхойгүй,Yes,Тиймээ,Unknown,Тодорхойгүй
48.90955,90.135748,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:288872,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Bayan-Olgiy,Баян-Улгий,Cricetidae,27-Jul-15,27-Долоодугаар сар-15,2015,270133,ectoparasite, endoparasite,Yes,Тиймээ,Unknown,Тодорхойгүй,Cyclophyllidea,,1,1
48.90564904,90.10478703,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:289047,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Bayan-Olgiy,Баян-Улгий,Cricetidae,27-Jul-15,27-Долоодугаар сар-15,2015,270127,ectoparasite,,Yes,Тиймээ,Unknown,Тодорхойгүй,None,Байхгүй,0,0
48.91051196,90.13606704,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:289052,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Bayan-Olgiy,Баян-Улгий,Cricetidae,27-Jul-15,27-Долоодугаар сар-15,2015,270132,ectoparasite,,Yes,Тиймээ,Unknown,Тодорхойгүй,None,Байхгүй,0,0
48.911457,90.132407,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:289058,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Bayan-Olgiy,Баян-Улгий,Cricetidae,27-Jul-15,27-Долоодугаар сар-15,2015,270139,ectoparasite,,Yes,Тиймээ,Unknown,Тодорхойгүй,None,Байхгүй,0,0
48.90877004,90.13548802,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:289060,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Bayan-Olgiy,Баян-Улгий,Cricetidae,27-Jul-15,27-Долоодугаар сар-15,2015,270141,ectoparasite,,Yes,Тиймээ,Unknown,Тодорхойгүй,None,Байхгүй,0,0
48.91225096,90.13127301,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:289062,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Bayan-Olgiy,Баян-Улгий,Cricetidae,27-Jul-15,27-Долоодугаар сар-15,2015,270143,ectoparasite,,Yes,Тиймээ,Unknown,Тодорхойгүй,None,Байхгүй,0,0
48.90891597,90.133928,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:289050,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Bayan-Olgiy,Баян-Улгий,Cricetidae,27-Jul-15,27-Долоодугаар сар-15,2015,270130,ectoparasite, endoparasite,Yes,Тиймээ,Unknown,Тодорхойгүй,Yes,Тиймээ,Unknown,Тодорхойгүй
48.90867197,90.135399,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:289051,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Bayan-Olgiy,Баян-Улгий,Cricetidae,27-Jul-15,27-Долоодугаар сар-15,2015,270131,ectoparasite, endoparasite,Yes,Тиймээ,Unknown,Тодорхойгүй,Yes,Тиймээ,Unknown,Тодорхойгүй
48.91020603,90.13563797,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:289069,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Bayan-Olgiy,Баян-Улгий,Cricetidae,28-Jul-15,28-Долоодугаар сар-15,2015,270150,ectoparasite,,Yes,Тиймээ,Unknown,Тодорхойгүй,None,Байхгүй,0,0
48.91068798,90.13272601,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:289151,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Bayan-Olgiy,Баян-Улгий,Cricetidae,28-Jul-15,28-Долоодугаар сар-15,2015,270179,ectoparasite,,Yes,Тиймээ,Unknown,Тодорхойгүй,None,Байхгүй,0,0
49.87111897,91.197535,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:289412,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Uvs,Увс,Cricetidae,9-Aug-15,09-Наймдугаар сар-15,2015,270686,ectoparasite, endoparasite,Yes,Тиймээ,Unknown,Тодорхойгүй,Yes,Тиймээ,Unknown,Тодорхойгүй
49.18285098,105.235664,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:293535,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Selenge,Сэлэнгэ,Cricetidae,31-Jul-16,31-Долоодугаар сар-16,2016,289193,ectoparasite,,"Ixodida,Acari","Хатуу хачигийн баг, Аалз хэлбэртний дэд анги",2,2,None,Байхгүй,0,0
49.17811001,105.237688,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:293528,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Selenge,Сэлэнгэ,Cricetidae,31-Jul-16,31-Долоодугаар сар-16,2016,289186,ectoparasite, endoparasite,Acari,Аалз хэлбэртний дэд анги,1,1,Yes,Тиймээ,Unknown,Тодорхойгүй
46.90833698,105.852342,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:342842,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316972,ectoparasite,,Acari,Аалз хэлбэртний дэд анги,1,1,None,Байхгүй,0,0
46.91304401,105.851719,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:342843,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316992,ectoparasite,,Acari,Аалз хэлбэртний дэд анги,1,1,None,Байхгүй,0,0
46.91269197,105.852282,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:343012,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316993,ectoparasite,,Acari,Аалз хэлбэртний дэд анги,1,1,None,Байхгүй,0,0
46.91055299,105.851831,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:342997,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316977,ectoparasite,,"Acari,Ixodida,Siphonaptera","Аалз хэлбэртний дэд анги, Хатуу хачигийн баг, Бүүргийн баг",3,3,None,Байхгүй,0,0
46.91170902,105.853282,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:343003,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316983,ectoparasite,,"Acari,Siphonaptera,Ixodida","Аалз хэлбэртний дэд анги, Бүүргийн баг, Хатуу хачигийн баг",3,3,None,Байхгүй,0,0
46.91038996,105.851095,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:342994,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316974,ectoparasite,,Ixodida,Хатуу хачигийн баг,1,1,None,Байхгүй,0,0
46.91242601,105.852416,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:342998,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316978,,,None,Байхгүй,0,0,None,Байхгүй,0,0
46.91308198,105.855814,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:343001,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316981,,,None,Байхгүй,0,0,None,Байхгүй,0,0
46.91417,105.85162,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:343008,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316988,,,None,Байхгүй,0,0,None,Байхгүй,0,0
46.90942101,105.853274,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:343000,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316980,ectoparasite,,Siphonaptera,Бүүргийн баг,1,1,None,Байхгүй,0,0
46.91283496,105.851994,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:343002,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316982,ectoparasite,,Siphonaptera,Бүүргийн баг,1,1,None,Байхгүй,0,0
46.91129596,105.852085,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:343006,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316986,ectoparasite,,Siphonaptera,Бүүргийн баг,1,1,None,Байхгүй,0,0
46.91305096,105.856202,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:343011,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316991,ectoparasite,,Siphonaptera,Бүүргийн баг,1,1,None,Байхгүй,0,0
46.91109597,105.852181,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:342993,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316973,ectoparasite,,"Siphonaptera,Acari","Бүүргийн баг, Аалз хэлбэртний дэд анги",2,2,None,Байхгүй,0,0
46.91038099,105.850962,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:342995,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316975,ectoparasite,,"Siphonaptera,Acari","Бүүргийн баг, Аалз хэлбэртний дэд анги",2,2,None,Байхгүй,0,0
46.91281401,105.856217,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:342996,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316976,ectoparasite,,"Siphonaptera,Acari","Бүүргийн баг, Аалз хэлбэртний дэд анги",2,2,None,Байхгүй,0,0
46.91290897,105.851917,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:343005,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316985,ectoparasite,,"Siphonaptera,Acari","Бүүргийн баг, Аалз хэлбэртний дэд анги",2,2,None,Байхгүй,0,0
46.91204203,105.852551,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:342992,Cricetulus longicaudatus,Сүүлэрхэг шишүүхэй,Mongolia,Монгол улс,Tov,Төв,Cricetidae,26-Jul-22,26-Долоодугаар сар-22,2022,316971,ectoparasite,,"Siphonaptera,Ixodida","Бүүргийн баг, Хатуу хачигийн баг",2,2,None,Байхгүй,0,0
